,AST,BLK,DREB,FG3A,FG3M,FGA,FGM,FTA,FTM,OREB,PF,STL,TO,is_home,TEAM_ID
0,25.146341463414632,5.975609756097561,36.390243902439025,38.5609756097561,13.902439024390244,87.53658536585365,40.78048780487805,21.26829268292683,17.29268292682927,10.146341463414634,19.097560975609756,6.951219512195122,13.0,False,1610612738
1,24.51219512195122,5.682926829268292,34.707317073170735,35.68292682926829,12.560975609756097,87.26829268292683,40.707317073170735,20.51219512195122,16.78048780487805,10.902439024390244,18.0,7.463414634146342,13.097560975609756,True,1610612738
2,26.048780487804876,4.2682926829268295,34.829268292682926,38.073170731707314,13.658536585365853,85.26829268292683,39.53658536585366,21.097560975609756,16.26829268292683,9.365853658536585,21.26829268292683,8.390243902439025,14.268292682926829,False,1610612744
3,28.170731707317074,4.804878048780488,36.63414634146341,40.73170731707317,15.024390243902438,87.58536585365853,41.51219512195122,19.51219512195122,14.951219512195122,10.146341463414634,20.75609756097561,9.146341463414634,14.365853658536585,True,1610612744
4,25.24390243902439,3.3902439024390243,34.26829268292683,36.80487804878049,14.048780487804878,85.17073170731707,39.1219512195122,21.21951219512195,17.0,9.804878048780488,20.536585365853657,7.487804878048781,14.024390243902438,False,1610612748
5,25.73170731707317,3.073170731707317,33.48780487804878,34.80487804878049,13.121951219512194,84.4390243902439,40.048780487804876,21.536585365853657,17.536585365853657,9.878048780487806,20.414634146341463,7.2926829268292686,13.512195121951219,True,1610612748
6,23.609756097560975,4.097560975609756,33.97560975609756,35.951219512195124,12.487804878048781,84.85365853658537,39.292682926829265,21.195121951219512,16.609756097560975,8.853658536585366,19.926829268292682,6.804878048780488,12.268292682926829,False,1610612742
7,23.170731707317074,3.8292682926829267,33.5609756097561,38.75609756097561,13.682926829268293,85.46341463414635,39.292682926829265,21.21951219512195,16.097560975609756,9.682926829268293,19.390243902439025,6.658536585365853,11.146341463414634,True,1610612742
8,26.75609756097561,3.8536585365853657,34.97560975609756,31.48780487804878,11.146341463414634,90.48780487804878,43.36585365853659,20.195121951219512,16.317073170731707,9.365853658536585,20.585365853658537,9.073170731707316,12.121951219512194,False,1610612756
9,27.975609756097562,4.902439024390244,36.073170731707314,32.31707317073171,12.048780487804878,89.73170731707317,43.97560975609756,19.682926829268293,15.463414634146341,10.170731707317072,19.24390243902439,8.048780487804878,12.560975609756097,True,1610612756
